texts,data_labels
[Nchallah rabi ekader l5er chwaya wa3i ni plus],1
[Winha nermine],1
[Ti hay tko7 mridha ndour],1
[بربي طبقو القانون],1
[Enti bidek Hak tko7 albes masque yehdik],1
[9adech zedo lyouma ?],1
[Hhh y weldi aana 500 mordha],1
[Hiya tekoh hh],1
[Hhh aahi 3andha corona],1
[Welli yatl3ou fi transports publics kifech yhafdhou 3la rwehhom ??],1
[هاكي انتي تكحي],1
[تهاي يلزمها الحجر الصحي هاذي],1
[Ty hay aandha corona hdhy],1
[جينهاهش كلام الطبيب الي يسبو صصحيح],1
[يابنتي برا تفقد روحك تكح],1
[9deh wselna ??],1
[Wyn f ben arous y malhet],1
[Khalil Moujahed walew 39],1
[ربي يقدرالخير وربي يرحمنا ويرحم أمة محمد صلى الله وسلم],1
[ربي يستر بلادنا انشاء الله],1
[بقدرة ربي فمه كان الخير],1
[ربي يسترنا ويحمي بلادنا],1
[ربي لطقك و عفوك],1
[يعني مش محصور المرض مفرق الولايات اللطف وربي يقدر الخير ماهم 29 البارح!!ياخي ولدو؟؟],1
[باربي نقصو تمقعير خافو ربي بعضكم],1
[علاش عدد التحاليل قاعد يقل كان 360 واليوم 82 تحليل],1
[الله بسترنا],1
[المطلوب حجر صحي كلي وطز الاقتصاد أرواح الناس مش لعبة],1
[hay tko7 hiya hh],1
[الطبيب الاستشفائ حق فيقو فيقو],1
[لابسة،صيف],1
[فرصة لقراءة كتاب الله عليكم بقراءة القرآن],1
[Belehi sakrou lehdoud koliyan wlh 7ram haka],1
[وصلو 39 ربي قدر الخير 25 مستوردة و 14 محلية😢😭😭],1
[شنوة مستوردة],1
[خفي كان اعظمهذي البداية ومازال مازال],1
[Hredtouna jme3a li jitou men barra rta7tou!?? Wallah 7ram 7ram 3likom],1
[االه يلطف بينا والطف بأمة محمد امين],1
[عدد الحالات المؤكدة],1
[بربي معادش تحكي مستورد],1
[ربي يسترنا انشالله قولو حمدالله ايطالي اكثر الزام],1
[تحكي بالاشراة صوتها محلاه ❤️],1
[شوفوها بالك عندها الكورونا],1
[قعدت تعملوا الاجتماعات سكرووا راه السيناريو الاطالي باش نوصلولوا باستهتار المسوولين والناس],1
[المهم خلات حمد الله ♡♡],1
[نطلب العفو والسلامة الله],1
[مازال مازال يكذبو بارح لليوم 10 زادو معناها قبل],1
[ديما نسبو خير],1
[بالله سكروا الولايات بجاه ربي],1
[يااربي ارفع البلاء بلادنا وبلاد المسليمين],1
[امشي حلل انتي],1
[زعمة صحيح ياجماعة],1
[الناس تكح و تعطس راي الدنيا باردة],1
[محلاها الصحفيه الي تحكي بالاشاره انا مركزه معاها اكثر],1
[الازدحام وسائل النقل العمومي السبب],1
[وقفو النقلل ابعمومي],1
[كثر الهم يضحك دول تقول شخص يتسبب 100حالة وهذي حالة واحدة],1
[Mw melbhema mte3 cha3b raby yoltef byna w khW😡😭],1
[هه تقصف ايامك المستوردة],1
[قفصة تشافى صيي وبعد يجيك واحد يقلك شيء بسبب قغصة يهديكم ربي],1
[الله يحمي تونس وأهلها أختكم الجزائر],1
[مش متوقيه وتعطي النصاءح],1
[Fama chkoun iko7 hezouh],1
[وه المرا تكح كحتها شايحة 🙄🤕😷😷],1
[Ti 7atta hiyya tkoo7 #Corona],1
[Ya rasou alah rabi y9ader el5ir],1
[سكر الحدود الكل وطبق القانون بكل صرامة],1
[باللهي ثبتو اليوم 19مارس 39حالة تقول 18مارس],1
[هاي تكح السخطة تمشيش مكورنا تمشي تعمل تحليلة],1
[قداه وصلوا العدد بربي؟],1
[Ye5i zedou l motdha ??],1
[قولونا اتخذتو و ارتاحو],1
[عذا مايجي شئ استنو ايامات اخرى و تاو تشوفو خاطر محبيتوش دشدو دياركم زايد],1
[الحمدالله مزال لتوى تنجمو تسيطرو معناها شدو ديارركم],1
[الصوت الكل ميخدمش],1
[تونس كاملة موبوءة],1
[ملقري راكم دايرين حجر صحي منين جاو هادو قااع 😐😐],1
[ربي يستركم خاوتنا توانسا],1
[انا تنمشي نحفر قبري توه],1
[Joujou Kilaniشفتي العلاج كان تونس 🤣🤣],1
[29 39 عطونة الصحيح مرا كلام مستورة كلهوم توانسة],1
[واحد شفي؟ هه شفي حد و الرقم اكبر و ربي يلطف بينا],1
[Keka eli yko7 ? Tatbik l2ijra2et Tor],1
[الله اشافي شعب تونس وام اسلامية],1
[Tatl3ich mridha inti zeda 🙄😷],1
[لطيف ربي],1
[Pas vrai tu une monteuse],1
[اللهم يسر أسباب النصر],1
[اللهم ارفع عنا الوباء و البلاء],1
[لطيف 😓],1
[قداش وصل],1
[تكذبو العدد اكثر],1
[ياربي تلطف],1
[سمل],1
[قداش وصلو],1
[تكح 🙄🙄🤔🤔],1
[39وصلو],1
[حسبونا الله ونعم الوكيل],1
[قداش وصلنا؟؟],1
[Ya rabi lotfok],1
[3159 حجر صحي😞],1
[10زادو نهار!!],1
[معلم 10 فرد مرة],1
[قداش وصلو ؟],1
[Ya rabi ya rabi ya rabii],1
[قداش قالت],1
[وصلنا 38],1
[Hamdoullah 3la gafsa ❤️],1
[هاي تكح],1
[40 aman 😢😢],1
[اش ثما],1
[شبيها مصيفة],1
[Sma3et ben arrous wela ena ghalta],1
[La 29 mech 39],1
[il bera7 29 lyoum 39 kol youm 10],1
[شبيها تكح],1
[inchallah rabbi ystorna],1
[Jiboulna Nermine Sfar],1
[هاي تكح هاذي],1
[9addeh wallew],1
[9adech weslou tw brabbi nchlh rabbi yosterna],1
[Sakrou libled],1
[هلو🌹❤🌷],1
[Rabi yosterna nchlh],1
[بالله ناس عباد شدو دياركم راهي تونس بش تطرشق😷😷],1
[Fi nehar zedhou 10 😱😱],1
[9adech walew],1
[Abay ya5i mouch kanou 29],1
[lotfak yaa rabi],1
[Impo zedou 10 (],1
[Ti haw tkouh hethi hh],1
[Allah yoltif bina ye rab 🙏🙏],1
[طقس ريح],1
[9adech ??],1
[Chbawa 39],1
[9adech?],1
[9addah??],1
[قابس !!],1
[باس تقة يوم يتضاعف و ايامات باش نوصلو لعدد الاسرة الانعاش و بقية الشعب ربي يفرج عليه],1
[Lotfk ya rab],1
[38 hala],1
[ووه نهارين يزيدو الله يقدر الخير الي معلقين الطياره هاو دخلوهم كيفاه تحب الكورونا ماتنتشرش ربي معانا وكهو قعدنا كان احنا ندخلو],1
[Hay tko7],1
[Wooh wooh 38 personnes],1
[Yekthbou],1
[معندك حتي إجراء و فك وهي المواطنين الاجراء الوحيد صكر الحدود و العباد الي جاية الخارج لمهم الكل و حطهم الحجر قدام عينيك الحاكم قتلو وعيالمواطن وهه علي وذني ؟؟],1
[بالطبيعة نوصلو ل40 بغباء تونسي],1
[Sakrou le bled ya bhayem 😥😡😡],1
[chbiha tko77],1
[سكروا البلاد يهديكم],1
[Sakrou libled billeh 3likom 7ram haka],1
[احسب الtotal],1
[تكذب ثما مرضى مش لاهين بيهم حالتهم تطورت وتعكرت],1
[38 personnes aah],1
[39?],1
[يزي بلا تخلف 😠😡😠😡😡😠⛔⛔ اللي يكح راهو مريض],1
[يزيد و بالشوية باش نتفجعو سياسة المراحل هه],1
[Hedha el batou Eli ja min franca],1
[بداتها بالشفاء باش مانتفجعوش وبعد صخطتنا بالزيادة يوم العدد ازيد قول عليها حاجة عادية والله حرام عليكم قرار الستة غالط بجاه ربي سكرو شيء نهار كامل شوفو الكران والمعامل حرام عليكم تستناو حتي اموتو شطر لعباد],1
[ملا وجه عندك وجه نحس برا مخيب وجهك],1
[الطبيب زكريا بو قرة توانسة كذبتوه وشوهتوه و قلتو يهول فالوضع طلع متفائل برشة والوزارة لتهول فالوضع تو ترجعوا لكلامو وتندموا وقتلي معادش ينفع ! الأرقام طلعت أخطر ملي توقعوا ! شدو دياركم 24/24],1
[بلاهي دبو الشراب وقتاه يسكر ؟],1
[Kifeh wa7ed bra w houwa mefemch lantidote pour le moment 😐😐],1
[إيطاليا ندعوا لشعبنا والي تونس السلامة],1
[Rahma Belkassem],1
[Rania Frikhia],1
[9adech],1
[39],1
[Hela Zouaoui Inès Mestaoui],1
[Nour Hán Nanou],1
[Lina Louaya],1
[38],1
[33],1
[Jamila Hcine],1
[39??],1
[Kifech bra brabi],1
[Mortadha Fadhlaoui],1
[زادا تكح تظهرشي مريضة بيه],1
[نسأل الله يرفع الوباء عنا رب],1
[موش قالو فما حاله مدنين جربه كذب يخي],1
[موش يكذبو اما هذيكا امكانياتهم مخبر وحيد بلاد كاملة بلد متخلف باتم معنى الكلمة],1
[Mariem Ghazouani Ep Bouzidi],1
[شكلها مريضة],1
[الشهر الجاي باش تبدى الجثث و الجيفة تونس مطيشا الشارع ✌],1
[mm],1
[ربي يقدر الخير انشاء الله],1
[😔 اول ضحية كورونا],1
[Ye rabi lotfak ya rab],1
[شد دار تسلم],1
[يالطيف اطلبوا اللطف],1
[Ykib sahdek maw gol elhak],1
[lotff],1
[بو حميد],1
[Rabbi iosterna],1
[شي الله],1
[Fin fi nabel],1
[ربي يلطف ببتا],1
[Sousou Amara],1
[خبر مفزع للغايه],1
[Rbi ystrnaz],1
[39 / فاص99 /100 😂],1
[Maiza Maiza],1
[اشفي المرضى ربي],1
[Allah la trabahkom],1
[خفي كان أعظم ربي احمينا الباء],1
[Lyoum 19 mouch 18 mars],1
[تكح 😥😥],1
[Allah yosterna ya rab echfihihom],1
[ربي يسترنا و يحفظ الجميع],1
[Rabi yosterna w rabi y9ader l5ir 😷],1
[Jbeli Jbeli],1
[nissaf tkahkah hal ayemet rabi yosterha],1
[Rabii youltif bina],1
[Rabi 9ader el5ir],1
[Ya rabi ya rabi ahmi tunis],1
[اليوم 19 مارس و 18],1
[Sakrou il jihawiyet],1
[Setrek ya rab],1
[ربي أمة سيدنا محمد],1
[Nchlh rabi yosterna],1
[Barry 3adi aki mrida],1
[Oultouf bena ya rabi],1
[Y ltif lotf Rabi y9addir l5ir],1
[Walid Cherif Walid Cherif],1
[اللهم أشفى مرضى المسلمين],1
[Y raby y raby 😳😳],1
[ربي يلطف بينا 🙏🙏],1
[Sakkrou lahdoud],1
[Wàfàà Kh],1
[Imene Guerfi Mina Yasmine Nour ElHouda Zerarka],1
[Ya latif rabi ya7mina],1
[ربي إقدر الخير],1
[ياربي حني لطفك],1
[يااأاارب تلطف بينا],1
[هام شوي هه],1
[هاي تكح وجها أحمر],1
[يالطيف ألطف بينا],1
[Marwa Bennani],1
[رحمتك رب],1
[لباس],1
[االهم ارحمنا عزيز],1
[Mahdi Trabelsi],1
[ربي ألطف بعبادك],1
[Hhh شعب استحمر],1
[Lasm koulchaw ytsakr],1
[رب رب والله قلبي وجعني],1
[Forza Tunisi],1
[الله يقدر الخير رب],1
[Rabi yoltof bina nchallah],1
[سترك رب],1
[الحالة 40 هاى تكح],1
[ربي يقدر الخيريارب],1
[Maki Mezghani],1
[Sakrou ilhoudoud m3a ilbolden alah latrabahkom],1
[ربي يقدر لدالخير],1
[Inchalla rabi kader kirr],1
[خير بلكل],1
[Rabi yosterna w yoltef bina],1
[Rabbi yehdihom li jew],1
[ya latiif ya rabi ostornaa],1
[Salem Ouchem],1
[Monia Chriti aywahh],1
[Y rabi oltef ne tunis],1
[Ih Eb],1
[Lotfik ya rab],1
[الرجاء تطبيق قواعد الصحة و عدم الاستهتار],1
[تكح],1
[Yoldez Chaari],1
[Ammoula Troudi],1
[ربي يلطف بينا ويقدر الخير],1
[Rabi yoltef bina y’a rabi],1
[Sbar ya rabi],1
[Y’a rasoul ellah],1
[Rabi yoltf bina w yechfi nes kol],1
[كان ماتطلع مريضة],1
[Hhh 39],1
[منين انا بلاد],1
[يالطيف الطف بينا ياربي وربي يشفي مريض يارب العالمين],1
[sidi bouzid 0 hmdl],1
[ربي يقدر الخير إنشاء الله],1
[Marwa Tahfouna],1
[ربي يحمينا ويفرج علينا],1
[يارب 39 علاش هاكة],1
[Olfa Hakim],1
[38 7ala],1
[لطيف الطف بينا اتخذت],1
[Gaith Gaith],1
[Oua Baaz],1
[Numro 39 kiifeech bra 🤔🤔],1
[Oussama Mechti],1
[ربی یحمیکم],1
[39 ya latiif rabii tostor 😣😷😷],1
[Rbi y9adir l5ir],1
[elotf],1
[Zina],1
[39 rabi yb9i ster],1
[Hmd gafsa 0 cas w rabi y9ader le5iir],1
[Maryem Myriam Boughanmi Ep Hizaoui],1
[فاتن نويجي],1
[Wlh lafhmt chaay🤯🤯😵],1
[Wejden Fekih],1
[Khouloud Elkahla],1
[يفراج الله خوى العزيز],1
[Bravo docteur tres bien dit inchallah yas3ok],1
[ادعوا ربكم تضرعا وخفية ۚ يحب المعتدين (55)],1
[الله يشفيهم ان شاء الله],1
[صباح الخير تونس الحبيبة],1
[صباح العفو والعافية المذيعة وكل الاخوة والاخوات العاملين بالقناة],1
[الله يستر شاء لله],1
[سترك وعفوك ورظاك يالله],1
[بربي الناس الي عايشة لبرا علاش مروحين بربي],1
[انشالله ربي يلطف بينا أجمعين],1
[Berjouliya Nesma harfa],1
[رابي يستر],1
[ربي تسترنا جميعا],1
[La3bed bech tawfa wentom tekedbou 3la 3bed haw fama dwa ken lkedeb],1
[Roi 12345677],1
[11],1
[11aa11],1
[الثعلب يحشى],1
[اللهم ارفع البلاء بلاد المسلمين],1
[تحدي صرمه],1
[ربي معانا ومعا تونس يارب إحمي تونس حفضها الكرونا ربي يشفي مريض بلاد المسلمين آمين يارب العالمين],1
